,GROUP,CONCEPT,NAME,NAME_USED,MAJOR_GROUP,TERR_GROUP,MAJOR_ORDER,SPECIES_NAME,NEW_GROUP,NEW_GROUP_2,bad_sp
11038,VascPlants,NA,Silene gallica,Silene gallica,BOTANICAL,NA,VASCULAR_PLANTS,Silene gallica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11039,VascPlants,NA,Silene latifolia,Silene latifolia,BOTANICAL,NA,VASCULAR_PLANTS,Silene latifolia,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11040,VascPlants,NA,Silene noctiflora,Silene noctiflora,BOTANICAL,NA,VASCULAR_PLANTS,Silene noctiflora,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11041,VascPlants,NA,Silene nutans,Silene nutans,BOTANICAL,NA,VASCULAR_PLANTS,Silene nutans,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11042,VascPlants,NA,Silene otites,Silene otites,BOTANICAL,NA,VASCULAR_PLANTS,Silene otites,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11043,VascPlants,NA,Silene suecica,Silene suecica,BOTANICAL,NA,VASCULAR_PLANTS,Silene suecica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11044,VascPlants,NA,Silene uniflora,Silene uniflora,BOTANICAL,NA,VASCULAR_PLANTS,Silene uniflora,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11045,VascPlants,NA,Silene viscaria,Silene viscaria,BOTANICAL,NA,VASCULAR_PLANTS,Silene viscaria,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11046,VascPlants,NA,Silene vulgaris,Silene vulgaris,BOTANICAL,NA,VASCULAR_PLANTS,Silene vulgaris,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11047,VascPlants,NA,Silybum marianum,Silybum marianum,BOTANICAL,NA,VASCULAR_PLANTS,Silybum marianum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11048,VascPlants,NA,Sinapis alba,Sinapis alba,BOTANICAL,NA,VASCULAR_PLANTS,Sinapis alba,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11049,VascPlants,NA,Sinapis arvensis,Sinapis arvensis,BOTANICAL,NA,VASCULAR_PLANTS,Sinapis arvensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11050,VascPlants,NA,Sison amomum,Sison amomum,BOTANICAL,NA,VASCULAR_PLANTS,Sison amomum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11051,VascPlants,NA,Sisymbrium officinale,Sisymbrium officinale,BOTANICAL,NA,VASCULAR_PLANTS,Sisymbrium officinale,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11052,VascPlants,NA,Sisyrinchium bermudiana,Sisyrinchium bermudiana,BOTANICAL,NA,FRESHWATER,Sisyrinchium bermudiana,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11053,VascPlants,NA,Sium latifolium,Sium latifolium,BOTANICAL,NA,FRESHWATER,Sium latifolium,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11054,VascPlants,NA,Smyrnium olusatrum,Smyrnium olusatrum,BOTANICAL,NA,VASCULAR_PLANTS,Smyrnium olusatrum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11055,VascPlants,NA,Solanum dulcamara,Solanum dulcamara,BOTANICAL,NA,FRESHWATER,Solanum dulcamara,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11056,VascPlants,NA,Solanum nigrum,Solanum nigrum,BOTANICAL,NA,VASCULAR_PLANTS,Solanum nigrum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11057,VascPlants,NA,Solidago virgaurea,Solidago virgaurea,BOTANICAL,NA,VASCULAR_PLANTS,Solidago virgaurea,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11058,VascPlants,NA,Sonchus arvensis,Sonchus arvensis,BOTANICAL,NA,VASCULAR_PLANTS,Sonchus arvensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11059,VascPlants,NA,Sonchus asper,Sonchus asper,BOTANICAL,NA,VASCULAR_PLANTS,Sonchus asper,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11060,VascPlants,NA,Sonchus oleraceus,Sonchus oleraceus,BOTANICAL,NA,VASCULAR_PLANTS,Sonchus oleraceus,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11061,VascPlants,NA,Sonchus palustris,Sonchus palustris,BOTANICAL,NA,VASCULAR_PLANTS,Sonchus palustris,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11062,VascPlants,NA,Sorbus anglica,Sorbus anglica,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus anglica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11063,VascPlants,NA,Sorbus aria agg.,Sorbus aria agg.,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus aria agg.,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11064,VascPlants,NA,Sorbus arranensis,Sorbus arranensis,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus arranensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11065,VascPlants,NA,Sorbus aucuparia,Sorbus aucuparia,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus aucuparia,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11066,VascPlants,NA,Sorbus bristoliensis,Sorbus bristoliensis,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus bristoliensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11067,VascPlants,NA,Sorbus devoniensis,Sorbus devoniensis,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus devoniensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11068,VascPlants,NA,Sorbus domestica,Sorbus domestica,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus domestica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11069,VascPlants,NA,Sorbus leyana,Sorbus leyana,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus leyana,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11070,VascPlants,NA,Sorbus minima,Sorbus minima,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus minima,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11071,VascPlants,NA,Sorbus pseudofennica,Sorbus pseudofennica,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus pseudofennica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11072,VascPlants,NA,Sorbus subcuneata,Sorbus subcuneata,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus subcuneata,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11073,VascPlants,NA,Sorbus torminalis,Sorbus torminalis,BOTANICAL,NA,VASCULAR_PLANTS,Sorbus torminalis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11074,VascPlants,NA,Sparganium angustifolium,Sparganium angustifolium,BOTANICAL,NA,FRESHWATER,Sparganium angustifolium,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11075,VascPlants,NA,Sparganium emersum,Sparganium emersum,BOTANICAL,NA,FRESHWATER,Sparganium emersum,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11076,VascPlants,NA,Sparganium erectum,Sparganium erectum,BOTANICAL,NA,FRESHWATER,Sparganium erectum,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11077,VascPlants,NA,Sparganium natans,Sparganium natans,BOTANICAL,NA,FRESHWATER,Sparganium natans,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11078,VascPlants,NA,Spartina anglica,Spartina anglica,BOTANICAL,NA,VASCULAR_PLANTS,Spartina anglica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11079,VascPlants,NA,Spartina maritima,Spartina maritima,BOTANICAL,NA,VASCULAR_PLANTS,Spartina maritima,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11080,VascPlants,NA,Spergula arvensis,Spergula arvensis,BOTANICAL,NA,VASCULAR_PLANTS,Spergula arvensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11081,VascPlants,NA,Spergularia marina,Spergularia marina,BOTANICAL,NA,VASCULAR_PLANTS,Spergularia marina,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11082,VascPlants,NA,Spergularia media,Spergularia media,BOTANICAL,NA,VASCULAR_PLANTS,Spergularia media,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11083,VascPlants,NA,Spergularia rubra,Spergularia rubra,BOTANICAL,NA,VASCULAR_PLANTS,Spergularia rubra,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11084,VascPlants,NA,Spergularia rupicola,Spergularia rupicola,BOTANICAL,NA,VASCULAR_PLANTS,Spergularia rupicola,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11085,VascPlants,NA,Spiranthes romanzoffiana,Spiranthes romanzoffiana,BOTANICAL,NA,VASCULAR_PLANTS,Spiranthes romanzoffiana,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11086,VascPlants,NA,Spiranthes spiralis,Spiranthes spiralis,BOTANICAL,NA,VASCULAR_PLANTS,Spiranthes spiralis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11087,VascPlants,NA,Spirodela polyrhiza,Spirodela polyrhiza,BOTANICAL,NA,FRESHWATER,Spirodela polyrhiza,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11088,VascPlants,NA,Stachys arvensis,Stachys arvensis,BOTANICAL,NA,VASCULAR_PLANTS,Stachys arvensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11089,VascPlants,NA,Stachys germanica,Stachys germanica,BOTANICAL,NA,VASCULAR_PLANTS,Stachys germanica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11090,VascPlants,NA,Stachys palustris,Stachys palustris,BOTANICAL,NA,FRESHWATER,Stachys palustris,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11091,VascPlants,NA,Stachys sylvatica,Stachys sylvatica,BOTANICAL,NA,VASCULAR_PLANTS,Stachys sylvatica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11092,VascPlants,NA,Stellaria alsine,Stellaria alsine,BOTANICAL,NA,VASCULAR_PLANTS,Stellaria alsine,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11093,VascPlants,NA,Stellaria graminea,Stellaria graminea,BOTANICAL,NA,VASCULAR_PLANTS,Stellaria graminea,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11094,VascPlants,NA,Stellaria holostea,Stellaria holostea,BOTANICAL,NA,VASCULAR_PLANTS,Stellaria holostea,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11095,VascPlants,NA,Stellaria media s.s.,Stellaria media s.s.,BOTANICAL,NA,VASCULAR_PLANTS,Stellaria media s.s.,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11096,VascPlants,NA,Stellaria neglecta,Stellaria neglecta,BOTANICAL,NA,VASCULAR_PLANTS,Stellaria neglecta,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11097,VascPlants,NA,Stellaria nemorum,Stellaria nemorum,BOTANICAL,NA,FRESHWATER,Stellaria nemorum,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11098,VascPlants,NA,Stellaria pallida,Stellaria pallida,BOTANICAL,NA,VASCULAR_PLANTS,Stellaria pallida,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11099,VascPlants,NA,Stellaria palustris,Stellaria palustris,BOTANICAL,NA,VASCULAR_PLANTS,Stellaria palustris,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11100,VascPlants,NA,Stratiotes aloides,Stratiotes aloides,BOTANICAL,NA,FRESHWATER,Stratiotes aloides,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11101,VascPlants,NA,Suaeda maritima,Suaeda maritima,BOTANICAL,NA,VASCULAR_PLANTS,Suaeda maritima,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11102,VascPlants,NA,Suaeda vera,Suaeda vera,BOTANICAL,NA,VASCULAR_PLANTS,Suaeda vera,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11103,VascPlants,NA,Subularia aquatica,Subularia aquatica,BOTANICAL,NA,FRESHWATER,Subularia aquatica,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11104,VascPlants,NA,Succisa pratensis,Succisa pratensis,BOTANICAL,NA,VASCULAR_PLANTS,Succisa pratensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11105,VascPlants,NA,Symphytum officinale,Symphytum officinale,BOTANICAL,NA,VASCULAR_PLANTS,Symphytum officinale,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11106,VascPlants,NA,Symphytum tuberosum,Symphytum tuberosum,BOTANICAL,NA,VASCULAR_PLANTS,Symphytum tuberosum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11107,VascPlants,NA,Tamus communis,Tamus communis,BOTANICAL,NA,VASCULAR_PLANTS,Tamus communis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11108,VascPlants,NA,Tanacetum parthenium,Tanacetum parthenium,BOTANICAL,NA,VASCULAR_PLANTS,Tanacetum parthenium,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11109,VascPlants,NA,Tanacetum vulgare,Tanacetum vulgare,BOTANICAL,NA,VASCULAR_PLANTS,Tanacetum vulgare,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11110,VascPlants,NA,Taraxacum,Taraxacum,BOTANICAL,NA,VASCULAR_PLANTS,Taraxacum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11111,VascPlants,NA,Taxus baccata,Taxus baccata,BOTANICAL,NA,VASCULAR_PLANTS,Taxus baccata,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11112,VascPlants,NA,Teesdalia nudicaulis,Teesdalia nudicaulis,BOTANICAL,NA,VASCULAR_PLANTS,Teesdalia nudicaulis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11113,VascPlants,NA,Tephroseris integrifolia,Tephroseris integrifolia,BOTANICAL,NA,VASCULAR_PLANTS,Tephroseris integrifolia,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11114,VascPlants,NA,Tephroseris palustris,Tephroseris palustris,BOTANICAL,NA,FRESHWATER,Tephroseris palustris,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11115,VascPlants,NA,Teucrium scordium,Teucrium scordium,BOTANICAL,NA,FRESHWATER,Teucrium scordium,FRESHWATER_SPECIES,FRESHWATER_SPECIES,no
11116,VascPlants,NA,Teucrium scorodonia,Teucrium scorodonia,BOTANICAL,NA,VASCULAR_PLANTS,Teucrium scorodonia,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11117,VascPlants,NA,Thalictrum alpinum,Thalictrum alpinum,BOTANICAL,NA,VASCULAR_PLANTS,Thalictrum alpinum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11118,VascPlants,NA,Thalictrum flavum,Thalictrum flavum,BOTANICAL,NA,VASCULAR_PLANTS,Thalictrum flavum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11119,VascPlants,NA,Thalictrum minus,Thalictrum minus,BOTANICAL,NA,VASCULAR_PLANTS,Thalictrum minus,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11120,VascPlants,NA,Thelypteris palustris,Thelypteris palustris,BOTANICAL,NA,VASCULAR_PLANTS,Thelypteris palustris,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11121,VascPlants,NA,Thesium humifusum,Thesium humifusum,BOTANICAL,NA,VASCULAR_PLANTS,Thesium humifusum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11122,VascPlants,NA,Thlaspi arvense,Thlaspi arvense,BOTANICAL,NA,VASCULAR_PLANTS,Thlaspi arvense,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11123,VascPlants,NA,Thymus polytrichus,Thymus polytrichus,BOTANICAL,NA,VASCULAR_PLANTS,Thymus polytrichus,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11124,VascPlants,NA,Thymus pulegioides,Thymus pulegioides,BOTANICAL,NA,VASCULAR_PLANTS,Thymus pulegioides,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11125,VascPlants,NA,Thymus serpyllum,Thymus serpyllum,BOTANICAL,NA,VASCULAR_PLANTS,Thymus serpyllum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11126,VascPlants,NA,Thyselium palustre,Thyselium palustre,BOTANICAL,NA,VASCULAR_PLANTS,Thyselium palustre,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11127,VascPlants,NA,Tilia cordata,Tilia cordata,BOTANICAL,NA,VASCULAR_PLANTS,Tilia cordata,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11128,VascPlants,NA,Tilia platyphyllos,Tilia platyphyllos,BOTANICAL,NA,VASCULAR_PLANTS,Tilia platyphyllos,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11129,VascPlants,NA,Tofieldia pusilla,Tofieldia pusilla,BOTANICAL,NA,VASCULAR_PLANTS,Tofieldia pusilla,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11130,VascPlants,NA,Torilis arvensis,Torilis arvensis,BOTANICAL,NA,VASCULAR_PLANTS,Torilis arvensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11131,VascPlants,NA,Torilis japonica,Torilis japonica,BOTANICAL,NA,VASCULAR_PLANTS,Torilis japonica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11132,VascPlants,NA,Torilis nodosa,Torilis nodosa,BOTANICAL,NA,VASCULAR_PLANTS,Torilis nodosa,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11133,VascPlants,NA,Tragopogon pratensis,Tragopogon pratensis,BOTANICAL,NA,VASCULAR_PLANTS,Tragopogon pratensis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11134,VascPlants,NA,Trichomanes speciosum,Trichomanes speciosum,BOTANICAL,NA,VASCULAR_PLANTS,Trichomanes speciosum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11135,VascPlants,NA,Trichophorum cespitosum s.l.,Trichophorum cespitosum s.l.,BOTANICAL,NA,VASCULAR_PLANTS,Trichophorum cespitosum s.l.,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11136,VascPlants,NA,Trientalis europaea,Trientalis europaea,BOTANICAL,NA,VASCULAR_PLANTS,Trientalis europaea,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11137,VascPlants,NA,Trifolium arvense,Trifolium arvense,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium arvense,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11138,VascPlants,NA,Trifolium bocconei,Trifolium bocconei,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium bocconei,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11139,VascPlants,NA,Trifolium campestre,Trifolium campestre,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium campestre,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11140,VascPlants,NA,Trifolium dubium,Trifolium dubium,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium dubium,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11141,VascPlants,NA,Trifolium fragiferum,Trifolium fragiferum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium fragiferum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11142,VascPlants,NA,Trifolium glomeratum,Trifolium glomeratum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium glomeratum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11143,VascPlants,NA,Trifolium incarnatum,Trifolium incarnatum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium incarnatum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11144,VascPlants,NA,Trifolium medium,Trifolium medium,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium medium,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11145,VascPlants,NA,Trifolium micranthum,Trifolium micranthum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium micranthum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11146,VascPlants,NA,Trifolium occidentale,Trifolium occidentale,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium occidentale,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11147,VascPlants,NA,Trifolium ochroleucon,Trifolium ochroleucon,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium ochroleucon,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11148,VascPlants,NA,Trifolium ornithopodioides,Trifolium ornithopodioides,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium ornithopodioides,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11149,VascPlants,NA,Trifolium pratense,Trifolium pratense,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium pratense,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11150,VascPlants,NA,Trifolium repens,Trifolium repens,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium repens,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11151,VascPlants,NA,Trifolium scabrum,Trifolium scabrum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium scabrum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11152,VascPlants,NA,Trifolium squamosum,Trifolium squamosum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium squamosum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11153,VascPlants,NA,Trifolium striatum,Trifolium striatum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium striatum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11154,VascPlants,NA,Trifolium strictum,Trifolium strictum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium strictum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11155,VascPlants,NA,Trifolium subterraneum,Trifolium subterraneum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium subterraneum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11156,VascPlants,NA,Trifolium suffocatum,Trifolium suffocatum,BOTANICAL,NA,VASCULAR_PLANTS,Trifolium suffocatum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11157,VascPlants,NA,Triglochin maritima,Triglochin maritima,BOTANICAL,NA,VASCULAR_PLANTS,Triglochin maritima,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11158,VascPlants,NA,Triglochin palustris,Triglochin palustris,BOTANICAL,NA,VASCULAR_PLANTS,Triglochin palustris,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11159,VascPlants,NA,Trinia glauca,Trinia glauca,BOTANICAL,NA,VASCULAR_PLANTS,Trinia glauca,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11160,VascPlants,NA,Tripleurospermum inodorum,Tripleurospermum inodorum,BOTANICAL,NA,VASCULAR_PLANTS,Tripleurospermum inodorum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11161,VascPlants,NA,Tripleurospermum maritimum s.s.,Tripleurospermum maritimum s.s.,BOTANICAL,NA,VASCULAR_PLANTS,Tripleurospermum maritimum s.s.,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11162,VascPlants,NA,Trisetum flavescens,Trisetum flavescens,BOTANICAL,NA,VASCULAR_PLANTS,Trisetum flavescens,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11163,VascPlants,NA,Trollius europaeus,Trollius europaeus,BOTANICAL,NA,VASCULAR_PLANTS,Trollius europaeus,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11164,VascPlants,NA,Tuberaria guttata,Tuberaria guttata,BOTANICAL,NA,VASCULAR_PLANTS,Tuberaria guttata,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11165,VascPlants,NA,Turritis glabra,Turritis glabra,BOTANICAL,NA,VASCULAR_PLANTS,Turritis glabra,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11166,VascPlants,NA,Tussilago farfara,Tussilago farfara,BOTANICAL,NA,VASCULAR_PLANTS,Tussilago farfara,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11167,VascPlants,NA,Typha angustifolia,Typha angustifolia,BOTANICAL,NA,VASCULAR_PLANTS,Typha angustifolia,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11168,VascPlants,NA,Typha latifolia,Typha latifolia,BOTANICAL,NA,VASCULAR_PLANTS,Typha latifolia,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11169,VascPlants,NA,Ulex europaeus,Ulex europaeus,BOTANICAL,NA,VASCULAR_PLANTS,Ulex europaeus,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11170,VascPlants,NA,Ulex gallii,Ulex gallii,BOTANICAL,NA,VASCULAR_PLANTS,Ulex gallii,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11171,VascPlants,NA,Ulex minor,Ulex minor,BOTANICAL,NA,VASCULAR_PLANTS,Ulex minor,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11172,VascPlants,NA,Ulmus glabra,Ulmus glabra,BOTANICAL,NA,VASCULAR_PLANTS,Ulmus glabra,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11173,VascPlants,NA,Ulmus minor s.s.,Ulmus minor s.s.,BOTANICAL,NA,VASCULAR_PLANTS,Ulmus minor s.s.,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11174,VascPlants,NA,Umbilicus rupestris,Umbilicus rupestris,BOTANICAL,NA,VASCULAR_PLANTS,Umbilicus rupestris,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11175,VascPlants,NA,Urtica dioica,Urtica dioica,BOTANICAL,NA,VASCULAR_PLANTS,Urtica dioica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11176,VascPlants,NA,Urtica urens,Urtica urens,BOTANICAL,NA,VASCULAR_PLANTS,Urtica urens,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11177,VascPlants,NA,Utricularia intermedia agg.,Utricularia intermedia agg.,BOTANICAL,NA,VASCULAR_PLANTS,Utricularia intermedia agg.,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11178,VascPlants,NA,Utricularia minor,Utricularia minor,BOTANICAL,NA,VASCULAR_PLANTS,Utricularia minor,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11179,VascPlants,NA,Utricularia vulgaris agg.,Utricularia vulgaris agg.,BOTANICAL,NA,VASCULAR_PLANTS,Utricularia vulgaris agg.,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11180,VascPlants,NA,Vaccinium microcarpum,Vaccinium microcarpum,BOTANICAL,NA,VASCULAR_PLANTS,Vaccinium microcarpum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11181,VascPlants,NA,Vaccinium myrtillus,Vaccinium myrtillus,BOTANICAL,NA,VASCULAR_PLANTS,Vaccinium myrtillus,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11182,VascPlants,NA,Vaccinium oxycoccos,Vaccinium oxycoccos,BOTANICAL,NA,VASCULAR_PLANTS,Vaccinium oxycoccos,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11183,VascPlants,NA,Vaccinium uliginosum,Vaccinium uliginosum,BOTANICAL,NA,VASCULAR_PLANTS,Vaccinium uliginosum,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11184,VascPlants,NA,Vaccinium vitis-idaea,Vaccinium vitis-idaea,BOTANICAL,NA,VASCULAR_PLANTS,Vaccinium vitis-idaea,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11185,VascPlants,NA,Valeriana dioica,Valeriana dioica,BOTANICAL,NA,VASCULAR_PLANTS,Valeriana dioica,VASCULAR_PLANTS,VASCULAR_PLANTS,no
11186,VascPlants,NA,Valeriana officinalis,Valeriana officinalis,BOTANICAL,NA,VASCULAR_PLANTS,Valeriana officinalis,VASCULAR_PLANTS,VASCULAR_PLANTS,no
